,age,gender,employment_years,employment_status,monthly_income,monthly_expenses,credit_history_years,past_default,residence_type,loan_amount,education,loan_intent,interest_rate,loan_percent_income,credit_score,loan_status,expense_to_income
24763,25,1,3.0,0,7489.25,6224.28,3.0,0,0,10000.0,4,4,17.74,1.34,576.0,1,0.83
24764,24,1,0.0,2,7489.25,6086.8,2.0,0,3,10000.0,3,2,14.54,1.34,660.0,1,0.81
24765,28,0,7.0,0,5991.5,4302.73,6.0,0,0,8000.0,0,4,7.37,1.34,711.0,1,0.72
24766,24,1,1.0,1,5392.5,4040.04,3.0,1,0,7200.0,3,2,14.42,1.34,654.0,0,0.75
24767,25,1,6.0,0,10485.75,7295.24,3.0,1,0,14000.0,0,2,10.99,1.34,682.0,0,0.7
24768,27,1,5.0,0,4494.0,3802.05,7.0,0,0,6000.0,4,1,15.67,1.34,694.0,1,0.85
24769,25,0,0.0,2,5243.33,3250.93,3.0,1,3,7000.0,1,0,12.53,1.34,591.0,0,0.62
24770,22,1,0.0,2,1872.67,1139.4,3.0,1,3,2500.0,1,4,8.95,1.33,666.0,0,0.61
24771,31,0,11.0,0,5394.25,4178.3,8.0,1,0,7200.0,1,3,10.37,1.33,728.0,0,0.77
24772,26,1,4.0,0,3146.75,2482.68,5.0,1,3,4200.0,3,1,11.63,1.33,566.0,0,0.79
24773,28,0,2.0,1,9366.25,6635.89,9.0,1,0,12500.0,3,3,9.63,1.33,679.0,0,0.71
24774,34,1,8.0,0,3372.17,2154.52,9.0,1,3,4500.0,0,0,11.01,1.33,603.0,0,0.64
24775,29,0,8.0,0,7194.25,4410.92,6.0,1,3,9600.0,3,1,10.97,1.33,508.0,0,0.61
24776,23,1,0.0,2,7494.17,6347.41,2.0,0,0,10000.0,0,5,9.34,1.33,657.0,1,0.85
24777,30,0,10.0,0,4258.33,3741.67,8.0,1,3,5682.0,1,4,11.94,1.33,612.0,0,0.88
24778,28,1,6.0,0,3597.58,2164.34,4.0,1,3,4800.0,0,3,11.62,1.33,669.0,0,0.6
24779,27,0,4.0,0,6595.75,5376.72,9.0,0,3,8800.0,1,1,6.03,1.33,634.0,0,0.82
24780,23,0,0.0,2,5621.58,4928.39,3.0,0,3,7500.0,3,0,7.02,1.33,645.0,0,0.88
24781,23,0,0.0,2,4497.33,3604.23,4.0,1,0,6000.0,3,3,5.42,1.33,641.0,0,0.8
24782,27,0,3.0,0,8320.83,6043.45,7.0,1,0,11100.0,1,0,8.94,1.33,652.0,0,0.73
24783,32,0,7.0,0,8995.5,5731.25,6.0,0,3,12000.0,3,3,8.94,1.33,614.0,0,0.64
24784,24,1,3.0,0,11662.17,8340.82,4.0,1,0,15557.0,0,1,14.72,1.33,651.0,0,0.72
24785,23,0,2.0,1,3598.42,3047.66,3.0,1,3,4800.0,1,0,5.42,1.33,697.0,0,0.85
24786,23,0,1.0,1,6297.25,3924.88,4.0,0,3,8400.0,3,1,11.8,1.33,657.0,0,0.62
24787,22,0,1.0,1,4872.92,3393.0,2.0,0,0,6500.0,1,5,15.99,1.33,535.0,1,0.7
24788,25,1,4.0,0,3598.67,2513.07,2.0,1,3,4800.0,3,5,11.14,1.33,621.0,0,0.7
24789,22,0,2.0,1,3796.17,2365.02,4.0,0,3,5063.0,4,0,8.68,1.33,650.0,0,0.62
24790,31,1,7.0,0,10498.83,7317.2,7.0,1,0,14000.0,0,2,8.09,1.33,629.0,0,0.7
24791,21,1,0.0,2,1499.83,969.16,2.0,0,3,2000.0,1,0,5.79,1.33,635.0,0,0.65
24792,21,0,0.0,2,1087.42,805.44,4.0,1,3,1450.0,0,3,7.51,1.33,661.0,0,0.74
24793,22,1,0.0,2,5099.67,2925.62,4.0,0,0,6800.0,3,5,6.92,1.33,573.0,0,0.57
24794,29,0,3.0,0,4500.67,3446.68,8.0,0,3,6000.0,3,4,13.52,1.33,568.0,1,0.77
24795,23,0,0.0,2,7501.25,5540.68,3.0,0,0,10000.0,0,5,11.01,1.33,632.0,1,0.74
24796,22,1,3.0,0,3750.67,2872.9,4.0,1,3,5000.0,0,4,10.65,1.33,551.0,0,0.77
24797,25,1,2.0,1,3000.58,2587.98,3.0,0,3,4000.0,4,2,14.54,1.33,653.0,1,0.86
24798,24,1,6.0,0,12602.75,8505.44,4.0,0,3,16800.0,1,5,12.42,1.33,720.0,0,0.67
24799,30,0,7.0,0,7202.17,4492.98,9.0,0,3,9600.0,3,0,12.61,1.33,642.0,0,0.62
24800,25,0,3.0,0,3001.08,2525.32,3.0,0,3,4000.0,0,3,11.69,1.33,565.0,1,0.84
24801,21,1,0.0,2,5251.92,3468.11,4.0,0,3,7000.0,1,1,7.49,1.33,664.0,0,0.66
24802,27,1,6.0,0,3601.58,3006.64,8.0,0,3,4800.0,1,3,9.99,1.33,625.0,0,0.83
24803,26,0,4.0,0,7503.33,5457.92,2.0,1,0,10000.0,0,0,6.62,1.33,572.0,0,0.73
24804,25,1,1.0,1,7203.92,5738.93,4.0,1,3,9600.0,4,2,5.79,1.33,674.0,0,0.8
24805,25,1,4.0,0,7504.17,4392.68,3.0,0,0,10000.0,0,1,11.01,1.33,704.0,0,0.59
24806,37,1,18.0,0,4502.92,3148.66,15.0,0,3,6000.0,0,4,14.02,1.33,633.0,1,0.7
24807,22,0,1.0,1,4878.33,3207.98,3.0,1,0,6500.0,1,5,10.62,1.33,647.0,0,0.66
24808,28,1,9.0,0,7505.83,5855.9,8.0,1,3,10000.0,3,2,11.71,1.33,544.0,0,0.78
24809,27,0,4.0,0,3002.33,1322.85,7.0,1,2,4000.0,3,5,11.01,1.33,640.0,0,0.44
24810,24,1,4.0,0,4168.0,3642.82,4.0,1,3,5553.0,3,0,8.25,1.33,559.0,0,0.87
24811,39,1,18.0,0,10930.5,7943.69,15.0,0,0,14557.0,3,5,13.62,1.33,616.0,1,0.73
24812,32,0,11.0,0,2252.67,1834.54,9.0,1,3,3000.0,4,5,11.4,1.33,698.0,0,0.81
24813,30,1,8.0,0,6758.67,4781.22,8.0,0,3,9000.0,1,0,12.87,1.33,542.0,0,0.71
24814,27,1,4.0,0,2952.08,2010.37,8.0,0,3,3931.0,3,4,14.73,1.33,601.0,1,0.68
24815,30,1,7.0,0,9690.17,7894.88,9.0,1,3,12900.0,0,4,14.79,1.33,595.0,0,0.81
24816,28,1,7.0,0,11267.92,9172.45,7.0,0,0,15000.0,0,2,11.12,1.33,664.0,0,0.81
24817,35,0,12.0,0,2253.67,1336.95,9.0,1,3,3000.0,4,0,14.35,1.33,569.0,0,0.59
24818,33,1,13.0,0,18783.33,13653.44,8.0,1,0,25000.0,0,1,14.46,1.33,670.0,0,0.73
24819,24,0,0.0,2,6762.0,3965.99,2.0,1,0,9000.0,0,2,6.99,1.33,615.0,0,0.59
24820,23,1,0.0,2,8265.5,6067.33,3.0,0,0,11000.0,1,1,11.01,1.33,699.0,0,0.73
24821,22,0,0.0,2,3080.83,1889.05,3.0,1,3,4100.0,0,1,14.26,1.33,568.0,0,0.61
24822,22,1,1.0,1,4658.83,3955.11,3.0,0,3,6200.0,0,0,11.01,1.33,625.0,1,0.85
24823,28,1,6.0,0,11273.75,8864.58,8.0,0,0,15000.0,3,1,11.69,1.33,586.0,0,0.79
24824,32,0,13.0,0,3682.92,1590.33,10.0,0,2,4900.0,4,3,13.22,1.33,702.0,0,0.43
24825,23,0,0.0,2,5261.33,4590.69,4.0,1,3,7000.0,0,1,7.65,1.33,526.0,0,0.87
24826,35,0,12.0,0,8412.83,5996.5,10.0,1,0,11192.0,1,1,10.51,1.33,647.0,0,0.71
24827,29,1,7.0,0,5486.25,4099.46,5.0,1,3,7298.0,0,2,7.95,1.33,569.0,0,0.75
24828,22,1,0.0,2,4709.08,3864.51,4.0,1,3,6264.0,3,0,11.97,1.33,667.0,0,0.82
24829,22,0,0.0,2,3383.0,2697.4,3.0,0,3,4500.0,1,4,7.88,1.33,681.0,0,0.8
24830,21,1,0.0,2,1874.25,1485.97,3.0,1,3,2493.0,0,3,11.6,1.33,627.0,0,0.79
24831,25,1,5.0,0,5262.67,4576.69,3.0,1,3,7000.0,4,1,8.26,1.33,719.0,0,0.87
24832,22,1,0.0,2,1879.58,1074.31,4.0,0,3,2500.0,4,0,11.89,1.33,693.0,0,0.57
24833,27,0,3.0,0,8345.83,6611.77,5.0,0,0,11100.0,3,4,8.94,1.33,629.0,0,0.79
24834,25,0,4.0,0,2594.0,2266.15,4.0,0,3,3450.0,0,2,11.99,1.33,578.0,1,0.87
24835,23,1,0.0,2,3383.58,2970.69,4.0,0,3,4500.0,3,0,15.05,1.33,649.0,1,0.88
24836,28,0,3.0,0,5971.83,4754.47,5.0,1,0,7942.0,0,3,11.45,1.33,652.0,0,0.8
24837,42,1,18.0,0,4887.92,3845.22,11.0,1,0,6500.0,0,3,7.29,1.33,570.0,0,0.79
24838,27,0,2.0,1,5264.08,2970.65,4.0,0,3,7000.0,0,2,7.88,1.33,597.0,0,0.56
24839,22,1,0.0,2,4888.08,3140.42,2.0,1,0,6500.0,1,1,10.62,1.33,657.0,0,0.64
24840,28,1,6.0,0,11281.08,8322.85,8.0,0,0,15000.0,1,1,12.54,1.33,664.0,0,0.74
24841,24,1,2.0,1,3760.67,2155.47,3.0,1,1,5000.0,4,1,11.58,1.33,673.0,0,0.57
24842,24,1,0.0,2,4061.67,3103.43,3.0,0,0,5400.0,3,1,12.42,1.33,612.0,0,0.76
24843,23,0,1.0,1,8269.17,5390.32,3.0,0,0,10993.0,4,1,10.96,1.33,683.0,0,0.65
24844,33,1,10.0,0,6586.67,4773.73,11.0,1,3,8756.0,1,1,6.84,1.33,707.0,0,0.72
24845,26,1,3.0,0,7522.58,6069.38,3.0,1,0,10000.0,0,1,7.88,1.33,603.0,0,0.81
24846,30,1,7.0,0,8086.83,5868.57,5.0,1,0,10750.0,1,0,6.17,1.33,686.0,0,0.73
24847,22,1,1.0,1,4889.83,3748.95,3.0,1,0,6500.0,1,1,9.03,1.33,630.0,0,0.77
24848,28,1,4.0,0,5266.0,3943.12,8.0,0,3,7000.0,4,2,11.99,1.33,645.0,0,0.75
24849,28,0,8.0,0,6770.58,4335.1,9.0,0,3,9000.0,3,3,16.29,1.33,562.0,1,0.64
24850,37,1,13.0,0,9779.75,6604.47,13.0,0,0,13000.0,3,4,11.01,1.33,664.0,0,0.68
24851,24,0,5.0,0,4212.83,2367.36,3.0,0,2,5600.0,3,4,6.03,1.33,692.0,0,0.56
24852,28,1,3.0,0,4514.33,3537.48,6.0,0,0,6000.0,3,1,17.16,1.33,613.0,1,0.78
24853,24,1,0.0,2,7524.0,6533.26,3.0,0,0,10000.0,1,5,15.34,1.33,640.0,1,0.87
24854,29,1,5.0,0,6771.75,3892.39,7.0,1,0,9000.0,0,4,8.94,1.33,651.0,0,0.57
24855,26,0,2.0,1,3743.42,2793.26,5.0,1,3,4975.0,4,0,7.26,1.33,561.0,0,0.75
24856,27,1,4.0,0,11287.33,6627.04,8.0,1,0,15000.0,4,1,13.49,1.33,732.0,0,0.59
24857,25,1,0.0,2,3762.67,2190.39,3.0,1,3,5000.0,3,1,6.43,1.33,644.0,0,0.58
24858,24,0,2.0,1,4515.42,2914.14,4.0,1,2,6000.0,1,5,15.96,1.33,664.0,0,0.65
24859,27,1,7.0,0,12042.42,8745.63,8.0,0,0,16000.0,1,0,11.96,1.33,686.0,0,0.73
24860,31,1,6.0,0,15053.17,10110.8,8.0,0,3,20000.0,0,2,13.04,1.33,552.0,1,0.67
24861,24,1,0.0,2,5269.58,3087.77,3.0,0,0,7000.0,1,4,7.49,1.33,681.0,0,0.59
24862,22,1,0.0,2,3764.08,2762.41,3.0,1,3,5000.0,4,5,9.99,1.33,700.0,0,0.73
24863,33,1,9.0,0,5269.75,2955.58,10.0,1,0,7000.0,3,4,13.98,1.33,520.0,0,0.56
24864,24,0,0.0,2,5269.75,3644.11,4.0,1,2,7000.0,1,0,14.09,1.33,679.0,0,0.69
24865,31,1,11.0,0,1806.83,1287.97,7.0,0,0,2400.0,3,3,14.72,1.33,606.0,1,0.71
24866,23,0,1.0,1,4140.67,2385.22,4.0,0,3,5500.0,0,1,12.73,1.33,589.0,0,0.58
24867,29,1,3.0,0,3232.08,2318.28,6.0,1,3,4293.0,1,0,9.96,1.33,595.0,0,0.72
24868,36,0,12.0,0,18069.08,14874.85,15.0,1,3,24000.0,3,1,9.99,1.33,565.0,0,0.82
24869,28,0,2.0,1,8334.42,5823.25,7.0,1,0,11070.0,1,3,8.5,1.33,636.0,0,0.7
24870,30,0,6.0,0,7228.75,5397.99,6.0,1,3,9600.0,4,2,12.61,1.33,511.0,0,0.75
24871,28,0,3.0,0,22590.17,12845.58,6.0,1,0,30000.0,3,5,8.49,1.33,667.0,0,0.57
24872,36,1,12.0,0,5271.17,4111.4,14.0,0,3,7000.0,0,1,13.85,1.33,561.0,1,0.78
24873,24,1,0.0,2,11296.33,8562.69,4.0,1,0,15000.0,1,4,15.31,1.33,665.0,0,0.76
24874,28,1,6.0,0,9038.17,7896.07,7.0,1,3,12000.0,4,3,14.65,1.33,683.0,0,0.87
24875,34,0,10.0,0,15064.58,8176.63,8.0,1,0,20000.0,4,4,11.82,1.33,567.0,0,0.54
24876,30,1,10.0,0,6779.17,5499.86,9.0,0,3,9000.0,3,4,12.87,1.33,696.0,0,0.81
24877,28,1,6.0,0,15065.75,11891.27,8.0,0,0,20000.0,3,4,11.46,1.33,632.0,0,0.79
24878,21,1,2.0,1,8286.17,6497.48,3.0,1,0,11000.0,1,4,11.01,1.33,692.0,0,0.78
24879,23,1,0.0,2,4661.42,3462.8,4.0,0,3,6188.0,4,0,11.2,1.33,565.0,1,0.74
24880,39,0,19.0,0,15067.08,11914.74,17.0,0,3,20000.0,0,2,10.08,1.33,635.0,0,0.79
24881,23,0,0.0,2,8262.33,6701.46,3.0,1,0,10967.0,0,4,10.77,1.33,663.0,0,0.81
24882,27,0,5.0,0,9040.83,5513.68,5.0,1,0,12000.0,4,0,7.29,1.33,567.0,0,0.61
24883,28,0,0.0,2,5274.08,3693.95,9.0,0,3,7000.0,0,0,11.01,1.33,588.0,0,0.7
24884,21,1,0.0,2,5274.08,3474.41,3.0,1,0,7000.0,0,1,13.47,1.33,572.0,0,0.66
24885,23,0,1.0,1,5274.25,3371.54,2.0,0,3,7000.0,1,1,10.65,1.33,575.0,0,0.64
24886,26,1,4.0,0,1507.0,948.4,4.0,0,3,2000.0,1,0,15.58,1.33,639.0,1,0.63
24887,29,0,9.0,0,12056.33,9080.03,9.0,1,0,16000.0,0,5,12.42,1.33,642.0,0,0.75
24888,29,0,6.0,0,13563.42,10503.13,8.0,0,0,18000.0,1,2,14.61,1.33,674.0,0,0.77
24889,31,1,10.0,0,13563.5,10500.22,9.0,1,0,18000.0,0,5,10.74,1.33,617.0,0,0.77
24890,23,0,0.0,2,3164.83,1930.14,4.0,1,0,4200.0,3,1,10.99,1.33,621.0,0,0.61
24891,27,1,4.0,0,7535.5,6140.25,6.0,0,0,10000.0,1,0,16.0,1.33,647.0,1,0.81
24892,33,0,9.0,0,15071.5,8352.27,7.0,0,2,20000.0,0,4,11.48,1.33,689.0,0,0.55
24893,25,0,2.0,1,15072.67,10283.85,4.0,0,0,20000.0,4,4,8.88,1.33,704.0,0,0.68
24894,24,1,2.0,1,15073.33,8581.89,4.0,1,0,20000.0,1,0,10.51,1.33,644.0,0,0.57
24895,25,0,3.0,0,22610.33,12608.14,2.0,1,0,30000.0,1,2,19.91,1.33,637.0,0,0.56
24896,24,1,2.0,1,4223.67,3138.0,3.0,0,3,5604.0,0,0,6.05,1.33,597.0,0,0.74
24897,29,1,6.0,0,4522.33,2556.05,8.0,0,0,6000.0,4,5,12.23,1.33,639.0,0,0.57
24898,25,1,6.0,0,15074.83,8015.98,4.0,1,0,20000.0,3,2,8.88,1.33,641.0,0,0.53
24899,32,0,7.0,0,4522.5,3250.14,9.0,0,0,6000.0,1,5,8.9,1.33,679.0,0,0.72
24900,38,0,13.0,0,10552.58,6136.95,11.0,1,0,14000.0,3,2,6.03,1.33,602.0,0,0.58
24901,22,0,0.0,2,9780.25,6815.28,4.0,1,0,12975.0,3,1,6.91,1.33,522.0,0,0.7
24902,29,0,6.0,0,10087.08,7169.05,9.0,1,0,13382.0,4,4,10.79,1.33,630.0,0,0.71
24903,40,1,17.0,0,15075.83,12121.0,14.0,1,0,20000.0,4,4,12.99,1.33,635.0,0,0.8
24904,49,1,23.0,0,15077.17,11411.7,16.0,1,0,20000.0,0,1,16.95,1.33,643.0,0,0.76
24905,26,1,4.0,0,15078.0,12164.24,5.0,0,0,20000.0,1,4,9.3,1.33,592.0,0,0.81
24906,27,1,4.0,0,15078.58,12369.2,9.0,1,0,20000.0,3,0,11.01,1.33,648.0,0,0.82
24907,26,1,2.0,1,3618.92,2404.02,2.0,1,2,4800.0,1,2,6.03,1.33,641.0,0,0.66
24908,24,1,0.0,2,11089.83,6955.61,4.0,1,0,14709.0,0,5,12.24,1.33,651.0,0,0.63
24909,29,1,8.0,0,1604.42,1397.17,7.0,0,3,2128.0,1,3,14.13,1.33,653.0,1,0.87
24910,23,0,0.0,2,7539.58,4711.69,4.0,1,3,10000.0,0,4,11.86,1.33,592.0,0,0.62
24911,26,1,3.0,0,1507.92,761.91,4.0,1,3,2000.0,4,3,6.92,1.33,646.0,0,0.51
24912,22,1,3.0,0,4675.33,3936.63,3.0,0,3,6200.0,1,1,12.42,1.33,638.0,0,0.84
24913,24,1,3.0,0,9049.17,5311.07,3.0,1,3,12000.0,3,0,7.93,1.33,563.0,0,0.59
24914,25,1,3.0,0,15083.25,9153.39,4.0,0,0,20000.0,1,3,14.65,1.33,647.0,0,0.61
24915,25,0,0.0,2,5999.58,3931.98,4.0,1,3,7955.0,1,4,6.64,1.33,708.0,0,0.66
24916,26,1,3.0,0,5845.0,4327.3,3.0,1,0,7750.0,0,0,6.76,1.33,606.0,0,0.74
24917,31,0,10.0,0,3771.08,2629.71,11.0,1,3,5000.0,3,1,10.83,1.33,594.0,0,0.7
24918,28,0,7.0,0,9050.67,7101.77,6.0,1,0,12000.0,4,2,13.92,1.33,679.0,0,0.78
24919,27,1,4.0,0,15084.5,9129.06,6.0,1,0,20000.0,3,4,12.84,1.33,673.0,0,0.61
24920,22,0,0.0,2,2262.75,1567.09,3.0,1,3,3000.0,0,1,13.49,1.33,534.0,0,0.69
24921,25,0,1.0,1,5280.0,3121.68,3.0,1,3,7000.0,0,1,10.71,1.33,583.0,0,0.59
24922,26,0,3.0,0,4525.92,3185.6,6.0,0,0,6000.0,1,3,7.95,1.33,662.0,0,0.7
24923,26,1,2.0,1,1508.67,1512.08,4.0,0,3,2000.0,1,4,17.49,1.33,651.0,1,1.0
24924,34,0,11.0,0,2715.67,2230.31,5.0,0,0,3600.0,1,0,9.88,1.33,696.0,0,0.82
24925,27,1,1.0,1,7543.92,6143.13,4.0,0,0,10000.0,0,5,14.82,1.33,655.0,1,0.81
24926,25,0,4.0,0,5281.33,3576.8,3.0,0,0,7000.0,3,5,11.01,1.33,670.0,0,0.68
24927,41,1,20.0,0,15089.83,10320.6,15.0,0,3,20000.0,3,4,19.47,1.33,620.0,0,0.68
24928,32,1,9.0,0,15089.83,12114.58,10.0,1,0,20000.0,1,4,7.9,1.33,591.0,0,0.8
24929,23,1,0.0,2,8258.33,5190.47,3.0,0,0,10945.0,3,4,10.62,1.33,630.0,0,0.63
24930,23,1,0.0,2,5772.33,3852.3,4.0,0,3,7650.0,3,5,11.71,1.33,651.0,0,0.67
24931,26,1,0.0,2,12073.0,6969.09,2.0,1,0,16000.0,0,0,8.94,1.33,623.0,0,0.58
24932,33,1,13.0,0,7545.67,4944.74,10.0,0,3,10000.0,0,2,16.89,1.33,668.0,0,0.66
24933,25,1,0.0,2,5282.08,4088.37,2.0,0,3,7000.0,4,2,10.59,1.33,671.0,0,0.77
24934,24,1,3.0,0,5282.08,4043.17,4.0,1,3,7000.0,1,3,7.74,1.33,656.0,0,0.77
24935,38,1,16.0,0,10564.25,7898.15,14.0,1,3,14000.0,3,2,6.03,1.33,592.0,0,0.75
24936,24,1,3.0,0,12073.92,6666.04,2.0,0,0,16000.0,0,4,9.63,1.33,643.0,0,0.55
24937,25,0,0.0,2,18111.33,14635.76,2.0,0,0,24000.0,1,2,12.87,1.33,665.0,0,0.81
24938,25,0,4.0,0,12075.0,7915.41,4.0,1,0,16000.0,3,0,7.43,1.33,543.0,0,0.66
24939,27,0,6.0,0,4528.17,3214.71,5.0,0,3,6000.0,0,4,17.19,1.33,680.0,1,0.71
24940,24,0,2.0,1,12075.83,7878.8,3.0,1,0,16000.0,1,4,11.01,1.32,595.0,0,0.65
24941,24,0,0.0,2,6151.17,5657.09,3.0,0,3,8150.0,1,0,17.27,1.32,637.0,1,0.92
24942,31,0,10.0,0,5283.33,4618.69,7.0,0,3,7000.0,0,2,7.49,1.32,652.0,0,0.87
24943,30,1,4.0,0,5283.5,3439.36,8.0,1,3,7000.0,0,2,10.42,1.32,583.0,0,0.65
24944,32,0,10.0,0,7548.5,5833.18,7.0,1,3,10000.0,1,2,7.29,1.32,561.0,0,0.77
24945,25,1,4.0,0,15097.5,12125.68,6.0,0,0,20000.0,1,4,10.65,1.32,621.0,0,0.8
24946,29,1,7.0,0,7548.92,5800.03,10.0,1,0,10000.0,1,0,11.48,1.32,607.0,0,0.77
24947,29,1,10.0,0,10569.08,8670.78,6.0,1,3,14000.0,1,0,10.35,1.32,673.0,0,0.82
24948,37,1,14.0,0,19326.83,15664.01,17.0,1,0,25600.0,3,0,5.99,1.32,620.0,0,0.81
24949,27,1,4.0,0,12080.08,7165.26,5.0,1,0,16000.0,3,5,12.21,1.32,547.0,0,0.59
24950,38,0,16.0,0,10570.17,6933.23,14.0,1,0,14000.0,0,5,6.03,1.32,644.0,0,0.66
24951,28,1,3.0,0,8305.5,5477.69,7.0,1,0,11000.0,1,0,7.49,1.32,640.0,0,0.66
24952,28,1,3.0,0,15100.92,11282.92,8.0,1,0,20000.0,0,1,11.01,1.32,631.0,0,0.75
24953,32,1,12.0,0,18876.42,16924.09,5.0,0,3,25000.0,4,0,10.62,1.32,664.0,1,0.9
24954,24,1,2.0,1,12081.25,6885.72,2.0,1,0,16000.0,0,0,9.63,1.32,567.0,0,0.57
24955,39,0,16.0,0,7551.25,5001.82,17.0,1,0,10000.0,3,5,8.56,1.32,627.0,0,0.66
24956,24,0,3.0,0,10276.08,7471.5,3.0,0,0,13608.0,3,5,6.69,1.32,529.0,0,0.73
24957,26,1,4.0,0,3171.83,2197.03,5.0,1,0,4200.0,3,1,11.87,1.32,606.0,0,0.69
24958,30,0,6.0,0,9062.5,6627.29,8.0,1,0,12000.0,4,1,7.43,1.32,679.0,0,0.73
24959,25,0,4.0,0,4531.25,3514.1,2.0,1,0,6000.0,4,0,6.03,1.32,658.0,0,0.78
24960,35,0,11.0,0,5286.5,2826.41,5.0,1,0,7000.0,3,0,6.03,1.32,559.0,0,0.53
24961,26,1,2.0,1,7552.25,4549.26,2.0,1,0,10000.0,0,5,7.49,1.32,623.0,0,0.6
24962,40,1,18.0,0,6570.75,5779.62,13.0,0,3,8700.0,0,3,7.88,1.32,678.0,0,0.88
24963,22,1,3.0,0,3776.42,2592.44,2.0,0,3,5000.0,3,3,5.42,1.32,682.0,0,0.69
24964,30,1,7.0,0,13483.33,8199.0,8.0,1,0,17852.0,4,5,10.98,1.32,647.0,0,0.61
24965,22,1,4.0,0,3323.33,2868.23,4.0,1,3,4400.0,3,4,8.49,1.32,628.0,0,0.86
24966,39,0,17.0,0,4532.0,3938.13,17.0,0,3,6000.0,0,3,7.88,1.32,634.0,0,0.87
24967,42,1,19.0,0,10878.33,6617.0,16.0,0,0,14400.0,3,5,13.67,1.32,614.0,1,0.61
24968,25,0,2.0,1,15109.25,10955.17,4.0,0,0,20000.0,0,0,10.43,1.32,584.0,0,0.73
24969,26,1,5.0,0,9065.58,7298.43,3.0,0,3,12000.0,3,3,9.38,1.32,653.0,0,0.81
24970,31,1,8.0,0,4721.75,2613.04,10.0,1,0,6250.0,3,0,5.79,1.32,653.0,0,0.55
24971,31,0,8.0,0,7555.33,5173.95,6.0,0,0,10000.0,1,3,15.58,1.32,687.0,1,0.68
24972,29,1,5.0,0,18888.67,17527.21,5.0,0,3,25000.0,1,2,12.18,1.32,697.0,1,0.93
24973,22,1,0.0,2,4684.58,3901.52,4.0,0,3,6200.0,3,0,11.01,1.32,642.0,1,0.83
24974,26,1,3.0,0,7556.0,5897.0,3.0,0,0,10000.0,3,3,14.54,1.32,627.0,1,0.78
24975,34,0,11.0,0,2720.17,1559.68,9.0,0,0,3600.0,1,3,9.88,1.32,699.0,0,0.57
24976,30,1,6.0,0,5289.25,2865.26,9.0,0,0,7000.0,2,4,12.72,1.32,681.0,0,0.54
24977,36,0,13.0,0,12089.83,9994.98,16.0,1,3,16000.0,3,2,13.06,1.32,597.0,0,0.83
24978,36,0,13.0,0,6586.83,4888.28,11.0,1,3,8717.0,1,1,8.45,1.32,649.0,0,0.74
24979,35,1,15.0,0,3173.75,1854.85,6.0,0,3,4200.0,1,1,14.79,1.32,682.0,0,0.58
24980,23,0,2.0,1,9068.0,7130.33,3.0,1,3,12000.0,4,3,8.9,1.32,652.0,0,0.79
24981,55,1,32.0,0,7557.08,4180.94,20.0,0,0,10000.0,0,4,7.51,1.32,687.0,0,0.55
24982,34,0,9.0,0,7557.08,4733.84,10.0,1,0,10000.0,1,3,11.11,1.32,660.0,0,0.63
24983,23,1,1.0,1,5668.08,3111.91,3.0,1,0,7500.0,1,3,13.79,1.32,523.0,0,0.55
24984,32,0,8.0,0,6046.08,3637.49,7.0,1,2,8000.0,0,5,16.07,1.32,605.0,0,0.6
24985,33,1,8.0,0,7557.67,5963.58,7.0,1,3,10000.0,4,2,8.96,1.32,718.0,0,0.79
24986,26,1,1.0,1,7557.67,5625.46,4.0,1,3,10000.0,0,2,6.17,1.32,582.0,0,0.74
24987,21,1,0.0,2,1889.42,847.41,3.0,1,2,2500.0,1,4,11.36,1.32,670.0,0,0.45
24988,28,1,6.0,0,9069.33,5231.97,8.0,0,0,12000.0,3,1,8.15,1.32,548.0,0,0.58
24989,24,1,2.0,1,3023.25,2110.69,3.0,0,3,4000.0,1,5,9.45,1.32,669.0,0,0.7
24990,25,1,2.0,1,18895.92,11434.62,4.0,0,0,25000.0,4,2,13.24,1.32,621.0,1,0.61
24991,30,1,6.0,0,10581.92,9205.83,6.0,0,3,14000.0,0,0,11.49,1.32,588.0,0,0.87
24992,24,1,3.0,0,3779.42,2841.43,3.0,0,3,5000.0,3,3,16.45,1.32,648.0,1,0.75
24993,32,1,7.0,0,7558.92,5413.32,7.0,1,3,10000.0,3,2,7.33,1.32,583.0,0,0.72
24994,21,0,0.0,2,2721.33,2299.22,3.0,1,3,3600.0,1,0,14.27,1.32,684.0,0,0.84
24995,24,0,4.0,0,12094.83,7898.66,4.0,0,3,16000.0,3,5,12.18,1.32,659.0,0,0.65
24996,34,0,9.0,0,3779.75,2652.27,10.0,1,2,5000.0,1,1,7.9,1.32,643.0,0,0.7
24997,22,1,0.0,2,9071.83,7338.46,2.0,1,0,12000.0,1,1,10.99,1.32,623.0,0,0.81
24998,28,1,6.0,0,4536.08,3006.46,7.0,0,0,6000.0,3,1,12.72,1.32,631.0,0,0.66
24999,23,0,0.0,2,12096.33,6544.4,3.0,1,0,16000.0,3,0,10.37,1.32,651.0,0,0.54
25000,31,0,8.0,0,9072.42,6867.03,5.0,1,0,12000.0,0,1,6.92,1.32,696.0,0,0.76
25001,26,1,4.0,0,5292.25,4489.92,3.0,0,3,7000.0,1,1,7.88,1.32,660.0,0,0.85
